country,category,equipment,equipment_origin,text,source
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"107, destroyed",https://i.postimg.cc/xCbryzDv/1001-mtlb.jpg
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"17, destroyed",https://i.postimg.cc/xCyC3R9P/7ip.png
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"8, destroyed",https://i.postimg.cc/y6m6zVCB/525.png
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"3, abandoned",https://i.postimg.cc/yYY0Hk5C/73.jpg
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"110, destroyed",https://i.postimg.cc/yYjcTw9v/76.png
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"28, captured",https://i.postimg.cc/yd17Cb3g/556.png
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"15, captured",https://i.postimg.cc/yxQ7Tpk8/328.jpg
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"32, captured",https://i.postimg.cc/zBV1Nswm/4178.png
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"22, captured",https://i.postimg.cc/zfR1wLP0/3d.png
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"80, captured",https://postimg.cc/5Yd8w937
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"24, destroyed",https://postimg.cc/64wYVYXf
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"98, destroyed",https://postimg.cc/9rsFgVjL
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"97, destroyed",https://postimg.cc/DmJpccjq
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"26, captured",https://postimg.cc/LhJKL51n
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"48, captured",https://postimg.cc/NL86gZDS
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"53 and 54, destroyed",https://postimg.cc/Pp6LzMNd
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"1 and 2, abandoned",https://postimg.cc/VS1KyzvW
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"25, destroyed",https://postimg.cc/XrpSy7x7
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"129, destroyed",https://postimg.cc/fSmB82J7
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"16, captured",https://postimg.cc/k2np4knK
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"99, destroyed",https://postimg.cc/svWvr1mk
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"74, destroyed",https://twitter.com/Blue_Sauron/status/1543249912351145986
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"80, destroyed",https://twitter.com/Blue_Sauron/status/1545662172029673473
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"81 and 82, destroyed",https://twitter.com/Blue_Sauron/status/1545668249886474241
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"73, destroyed",https://twitter.com/RALee85/status/1542909107832766470
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"111, destroyed",https://twitter.com/RALee85/status/1561806644543094784
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"3, destroyed",https://twitter.com/UAWeapons/status/1498757622211784707
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"38, destroyed",https://twitter.com/UAWeapons/status/1523774073813168129
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"39, destroyed",https://twitter.com/UAWeapons/status/1525557064176648205
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"43, destroyed",https://twitter.com/UAWeapons/status/1525929877966315520
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"40, destroyed",https://twitter.com/UAWeapons/status/1527624405009977344
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"41, destroyed",https://twitter.com/UAWeapons/status/1527977843837255680
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"42, destroyed",https://twitter.com/UAWeapons/status/1528686611050942466
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"18, captured",https://twitter.com/UAWeapons/status/1529865401072590848
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"48, destroyed",https://twitter.com/UAWeapons/status/1530210208751951872
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"70, destroyed",https://twitter.com/UAWeapons/status/1536387180611895296
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"69, destroyed",https://twitter.com/UAWeapons/status/1537106678654672896
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"65, destroyed",https://twitter.com/UAWeapons/status/1537885697721241600
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"66, 67 and 68, destroyed",https://twitter.com/UAWeapons/status/1538608332218458114
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"1, damaged",https://twitter.com/UAWeapons/status/1538608332218458114
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"64, destroyed",https://twitter.com/UAWeapons/status/1540759573581008897
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"51 and 52, destroyed",https://twitter.com/UAWeapons/status/1541061368434106368
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"71 and 72, destroyed",https://twitter.com/UAWeapons/status/1542984634778148864
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"75, 76 and 77 destroyed",https://twitter.com/UAWeapons/status/1543208793907122179
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"6, abandoned",https://twitter.com/UAWeapons/status/1543208793907122179
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"78, destroyed",https://twitter.com/UAWeapons/status/1544438189070352384
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"79, destroyed",https://twitter.com/UAWeapons/status/1545356472699289600
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"83, destroyed",https://twitter.com/UAWeapons/status/1546089606365552640
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"92, destroyed",https://twitter.com/UAWeapons/status/1550928068444913671
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"93, destroyed",https://twitter.com/UAWeapons/status/1550928100623622146
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"94, destroyed",https://twitter.com/UAWeapons/status/1552403997805404166
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"43, captured",https://twitter.com/UAWeapons/status/1553687272817659906
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"95, destroyed",https://twitter.com/UAWeapons/status/1555931635752771590
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"101, destroyed",https://twitter.com/UAWeapons/status/1557039848179089409
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"102, destroyed",https://twitter.com/UAWeapons/status/1557111929927237632
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"103, destroyed",https://twitter.com/UAWeapons/status/1557655485456719872
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"104, destroyed",https://twitter.com/UAWeapons/status/1557684866266939392
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"106, destroyed",https://twitter.com/UAWeapons/status/1558891446144565250
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"113, destroyed",https://twitter.com/UAWeapons/status/1566165635507408896
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"114, destroyed",https://twitter.com/UAWeapons/status/1566166372069134338
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"57, captured",https://twitter.com/UAWeapons/status/1568352148102025217
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"60, 61 and 62, captured",https://twitter.com/UAWeapons/status/1568899212976201728
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"63 and 64, captured",https://twitter.com/UAWeapons/status/1568899223139110913
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"59, captured",https://twitter.com/UAWeapons/status/1568985785176571913
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"65, captured",https://twitter.com/UAWeapons/status/1569058662869516289
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"66, captured",https://twitter.com/UAWeapons/status/1569069209724030976
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"67, 68, 69 70, 71, 72 and 73, captured",https://twitter.com/UAWeapons/status/1569229402860552192
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"75, captured",https://twitter.com/UAWeapons/status/1569229412205215744
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"117, destroyed",https://twitter.com/UAWeapons/status/1569335718853640195
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"74, captured",https://twitter.com/UAWeapons/status/1569381077759807489
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"118, destroyed",https://twitter.com/UAWeapons/status/1569414094624538628
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"76 and 77, captured",https://twitter.com/UAWeapons/status/1569618856687058945
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"123, destroyed",https://twitter.com/UAWeapons/status/1569647344282378240
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"79, captured",https://twitter.com/UAWeapons/status/1570152367915692033
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"81 and 82, captured",https://twitter.com/UAWeapons/status/1570342741913268225
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"83, captured",https://twitter.com/UAWeapons/status/1570423464971976705
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"127, destroyed",https://twitter.com/UAWeapons/status/1570427754566324225
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"125 and 126, destroyed",https://twitter.com/UAWeapons/status/1570506077929877504
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"84, captured",https://twitter.com/UAWeapons/status/1570781159067643904
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"85, captured",https://twitter.com/UAWeapons/status/1570808949737394178
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"128, destroyed",https://twitter.com/UAWeapons/status/1570810376840957953
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"86, captured",https://twitter.com/UAWeapons/status/1571071832530505728
Russia,Armoured Fighting Vehicles ,MT-LB,ussr,"87, captured",https://twitter.com/UAWeapons/status/1571109617186541572
Russia,Armoured Fighting Vehicles ,MT-LB with ZU-23 AA gun,ussr,"2, destroyed by Bayraktar TB2",https://i.postimg.cc/Cxfq7cg7/1006.jpg
Russia,Armoured Fighting Vehicles ,MT-LB with ZU-23 AA gun,ussr,"4, destroyed",https://i.postimg.cc/MZjRvHXZ/430.png
Russia,Armoured Fighting Vehicles ,MT-LB with ZU-23 AA gun,ussr,"8, destroyed",https://i.postimg.cc/NffYnYVZ/1032-MT-LB-with-ZU-23.jpg
Russia,Armoured Fighting Vehicles ,MT-LB with ZU-23 AA gun,ussr,"3, destroyed",https://i.postimg.cc/TPDQzj54/g89.png
Russia,Armoured Fighting Vehicles ,MT-LB with ZU-23 AA gun,ussr,"5, destroyed",https://i.postimg.cc/YS9nMmZF/z1.jpg
Russia,Armoured Fighting Vehicles ,MT-LB with ZU-23 AA gun,ussr,"6, destroyed",https://i.postimg.cc/dVJNNf94/z2.jpg
Russia,Armoured Fighting Vehicles ,MT-LB with ZU-23 AA gun,ussr,"1, captured",https://i.postimg.cc/hPYdwmmY/397.png
Russia,Armoured Fighting Vehicles ,MT-LB with ZU-23 AA gun,ussr,"1, destroyed by Bayraktar TB2",https://postimg.cc/kVDPCNz0
Russia,Armoured Fighting Vehicles ,MT-LB with ZU-23 AA gun,ussr,"7, destroyed",https://twitter.com/UAWeapons/status/1560563455119134721
Russia,Armoured Fighting Vehicles ,MT-LBM 6MB,ussr,"1, captured",https://i.postimg.cc/HWBy1LPP/1001-MT-LBM-6-MB.jpg
Russia,Armoured Fighting Vehicles ,MT-LBM 6MB,ussr,"1, destroyed",https://i.postimg.cc/SNh1zwS7/377.png
Russia,Armoured Fighting Vehicles ,MT-LBM 6MB,ussr,"1, abandoned",https://i.postimg.cc/pr29GJz8/359.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"1, destroyed",https://i.postimg.cc/0QPGdgX4/6658.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"3, captured",https://i.postimg.cc/0jsMpJvw/48j.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"10, captured",https://i.postimg.cc/15BnwV6D/6hd.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"45, captured",https://i.postimg.cc/1X5z3z9j/877.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"6, captured",https://i.postimg.cc/1tVLvyy0/764.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"19, destroyed",https://i.postimg.cc/2S0vn39r/887.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"8, abandoned",https://i.postimg.cc/2SdCJzyP/mtlba2.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"27, captured",https://i.postimg.cc/2SdmBNC0/v3.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"28, captured",https://i.postimg.cc/2yLzBnbf/297.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"7, abandoned",https://i.postimg.cc/3RqpkBLf/329.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"5, abandoned",https://i.postimg.cc/43RcYDPt/m2.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"18, destroyed",https://i.postimg.cc/4dCxC0ZF/d1.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"17, destroyed",https://i.postimg.cc/597GBcKW/65g.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"27, destroyed",https://i.postimg.cc/59Dp0xqF/1004-mtlbvmk.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"34, captured",https://i.postimg.cc/59vv0CRv/mttllbbbbbbb.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"9, captured",https://i.postimg.cc/6qszKVTq/m11.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"30, captured",https://i.postimg.cc/768Vvfb9/2h.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"24, captured",https://i.postimg.cc/8kFc6Lh0/5579.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"15, captured",https://i.postimg.cc/C5QvvLdV/f56.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"25, captured",https://i.postimg.cc/CMtw34vs/v1.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"19, captured",https://i.postimg.cc/CxQFG5Cj/4369.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"13, captured",https://i.postimg.cc/FRzrgz2x/y1.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"53, captured",https://i.postimg.cc/FztFks9X/46.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"8, destroyed",https://i.postimg.cc/HLVn9Mqn/777.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"7, destroyed",https://i.postimg.cc/Hn8wz5qv/51.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"29, destroyed",https://i.postimg.cc/Jnzrgm8N/1000-mtlblvmk.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"5, captured",https://i.postimg.cc/MGBV9R2s/4fs.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"35, captured",https://i.postimg.cc/MK27bDQd/m1cap1.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"51, captured",https://i.postimg.cc/Pq8mrMPV/698.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"3, destroyed",https://i.postimg.cc/PqKBYrNJ/357.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"4, captured",https://i.postimg.cc/R0zbsmLL/6659.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"11, destroyed",https://i.postimg.cc/RCGKrB6J/mmtlb.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"8, captured",https://i.postimg.cc/RVc03z28/m2.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"22, captured",https://i.postimg.cc/Rh92LGYG/578.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"37, captured",https://i.postimg.cc/SR0MdSJJ/mcap4.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"38, captured",https://i.postimg.cc/SRWztBMV/mcap6.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"57, captured",https://i.postimg.cc/TPcRwWK2/1009-MT-LBVM.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"11, captured",https://i.postimg.cc/W43P9JBg/311.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"20, destroyed",https://i.postimg.cc/WbjMVs5J/9986.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"29, captured",https://i.postimg.cc/XqDZK50g/431t.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"28, destroyed",https://i.postimg.cc/XvNkhX3t/1005-mtlbvmk.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"2, abandoned",https://i.postimg.cc/Y21qgqY7/7766.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"3, abandoned",https://i.postimg.cc/ZRgTChvT/f24.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"13, destroyed",https://i.postimg.cc/ZYVv2xcH/f211.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"1, abandoned",https://i.postimg.cc/bwfz3Gyx/mtlba1.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"9, destroyed",https://i.postimg.cc/d14vc0zg/412.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"14, destroyed",https://i.postimg.cc/fRnQPZnN/7.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"31, captured",https://i.postimg.cc/g0BW5skr/MTLB.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"12, captured",https://i.postimg.cc/g0ZTbDyL/Screenshot-8648.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"21, destroyed",https://i.postimg.cc/htHz1zp6/3f6.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"6, destroyed",https://i.postimg.cc/j5vFZVn2/86.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"23, destroyed",https://i.postimg.cc/kghwkGGL/776.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"10, destroyed",https://i.postimg.cc/mg7rsYXp/mtlbb1.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"6, abandoned",https://i.postimg.cc/mr3HCmpn/m3.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"4, abandoned",https://i.postimg.cc/mrJwQRQ2/f69.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"18, captured",https://i.postimg.cc/pLnGNjf0/77600.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"5, destroyed",https://i.postimg.cc/prBcbgMK/4131.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"2, captured",https://i.postimg.cc/prDZ3Csm/32.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"43, captured",https://i.postimg.cc/qgVD3qkv/c4.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"14, captured",https://i.postimg.cc/rpgr934n/461.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"12, destroyed",https://i.postimg.cc/rw1nCrBC/687.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"2, destroyed",https://i.postimg.cc/s21mgccV/1005.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"44, captured",https://i.postimg.cc/sXrWQvpj/35.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"16, captured",https://i.postimg.cc/tT5WmDRj/cd.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"7, captured",https://i.postimg.cc/vTgL7mXg/76.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"26, captured",https://i.postimg.cc/vZwbBZw1/v2.png
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"23, captured",https://i.postimg.cc/x1VVwZV9/790.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"4, destroyed",https://i.postimg.cc/x86mN0TW/c13.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"20, captured",https://i.postimg.cc/yYgXB2kP/87.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"36, captured",https://i.postimg.cc/zBHhTbDs/mcap2.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"17, captured",https://i.postimg.cc/zBynjsCc/k87.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"32, captured",https://i.postimg.cc/zDxckvvX/23.jpg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"39, captured",https://postimg.cc/239jHG22
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"31, destroyed",https://postimg.cc/3W3v7cbv
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"46, ambulance, captured",https://postimg.cc/67GLZgKq
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"42, captured",https://postimg.cc/9rSMfb9r
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"41, captured",https://postimg.cc/CZbdX8zd
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"15, destroyed",https://postimg.cc/DSY3kXtc
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"55, captured",https://postimg.cc/MXQ6LHzg
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"40, captured",https://postimg.cc/SXbx6KD4
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"26, destroyed",https://postimg.cc/T5J2K5s1
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"50, captured",https://postimg.cc/VS2TwTRd
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"25, destroyed",https://postimg.cc/dhgGwzc1
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"30, destroyed",https://postimg.cc/fVskJGFk
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"48, captured",https://postimg.cc/ftbHxBJM
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"47, captured",https://postimg.cc/gxW55yxP
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"33, captured",https://postimg.cc/hh2vkcP8
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"54, captured",https://postimg.cc/kRxTbKK0
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"49, captured",https://postimg.cc/kVkQ4mk3
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"1, damaged and captured",https://postimg.cc/mP4082r3
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"52, captured",https://postimg.cc/nsVzGDZH
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"16, destroyed",https://postimg.cc/py5LcCjL
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"22, destroyed",https://twitter.com/UAWeapons/status/1525961832313278465
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"24, destroyed",https://twitter.com/UAWeapons/status/1529115101294387202
Russia,Armoured Fighting Vehicles ,MT-LBVM and MT-LBVMK,ussr,"21, captured",https://twitter.com/UAWeapons/status/1554001444491198464
